Assignment_3 
 Author: Cheng Chen Yang (ccy3); Yi Hsuan Liao (yhliao4)

Question1
  Storm ID      Name  Distance
  AL051948   UNNAMED   1071.84
  AL061948   UNNAMED   5980.81
  AL071948   UNNAMED    996.35
  AL081948   UNNAMED   2968.53
  AL091948   UNNAMED   4524.89
  AL101948   UNNAMED    994.67
  AL011949   UNNAMED   4471.51
  AL021949   UNNAMED   4826.26
  AL031949   UNNAMED    747.81
  AL041949   UNNAMED   2820.49
  AL051949   UNNAMED    703.79
  AL061949   UNNAMED   2695.33
  AL071949   UNNAMED    596.39
  AL081949   UNNAMED    873.21
  AL091949   UNNAMED    752.04
  AL101949   UNNAMED    622.61
  AL111949   UNNAMED   2051.99
  AL121949   UNNAMED   1398.12
  AL131949   UNNAMED   2455.97
  AL141949   UNNAMED   1259.18
  AL151949   UNNAMED   2398.70
  AL161949   UNNAMED    271.14
  AL011950      ABLE   4040.68
  AL021950     BAKER   2992.85
  AL031950   CHARLIE   3813.09
  AL041950       DOG   5212.05
  AL051950      EASY   1406.50
  AL061950       FOX   2874.93
  AL071950    GEORGE   3991.55
  AL081950       HOW    614.62
  AL091950      ITEM    461.60
  AL101950       JIG   2419.87
  AL111950      KING   1362.75
  AL121950   UNNAMED   2072.68
  AL131950      LOVE    975.56
  AL141950      MIKE    676.30
  AL151950   UNNAMED    473.08
  AL161950   UNNAMED    495.49
  AL011951   UNNAMED   3060.59
  AL021951      ABLE   2144.39
  AL031951     BAKER   1380.25
  AL041951   CHARLIE   3277.31
  AL051951       DOG   3157.57
  AL061951      EASY   5015.00
  AL071951       FOX   4958.23
  AL081951    GEORGE    352.93
  AL091951       HOW   6090.54
  AL101951      ITEM    537.26
  AL111951       JIG    877.30
  AL121951   UNNAMED   2192.53
  AL011952   UNNAMED   1997.32
  AL021952      ABLE   5174.13
  AL031952   UNNAMED    397.22
  AL041952     BAKER   3470.85
  AL051952   UNNAMED   1913.59
  AL061952   CHARLIE   2327.29
  AL071952       DOG    878.45
  AL081952   UNNAMED    883.52
  AL091952      EASY    558.00
  AL101952       FOX   1637.83
  AL111952   UNNAMED   1331.33
  AL011953     ALICE   1809.58
  AL021953   UNNAMED   1177.22
  AL031953   BARBARA   2227.49
  AL041953     CAROL   5219.32
  AL051953   UNNAMED    609.13
  AL061953     DOLLY   3191.99
  AL071953      EDNA   4004.12
  AL081953   UNNAMED    871.54
  AL091953  FLORENCE   1436.66
  AL101953      GAIL   2620.26
  AL111953   UNNAMED   2488.05
  AL121953     HAZEL   3732.76
  AL131953   UNNAMED    751.60
  AL141953   UNNAMED    591.53
  AL011954   UNNAMED   1867.90
  AL021954   UNNAMED   1742.41
  AL031954     ALICE    746.67
  AL041954   UNNAMED    709.33
  AL051954   BARBARA    423.99
  AL061954     CAROL   1617.84
  AL071954     DOLLY   3071.28
  AL081954      EDNA   3109.24
  AL091954   UNNAMED   1002.55
  AL101954  FLORENCE    250.32
  AL111954   UNNAMED    362.51
  AL121954     GILDA   1392.96
  AL131954   UNNAMED   2882.42
  AL141954     HAZEL   3807.87
  AL151954   UNNAMED    785.62
  AL161954     ALICE   1083.30
  AL011955    BRENDA    523.68
  AL021955    CONNIE   3396.95
  AL031955     DIANE   5866.89
  AL041955     EDITH   3624.54
  AL051955   UNNAMED    752.97
  AL061955     FLORA   3111.98
  AL071955    GLADYS    487.64
  AL081955      IONE   6400.18
  AL091955     HILDA   1937.61
  AL101955     JANET   2836.68
  AL111955   UNNAMED   2632.07
  AL121955   UNNAMED    952.53
  AL131955     KATIE   1523.51
  AL011956   UNNAMED    972.58
  AL021956      ANNA    399.64
  AL031956     BETSY   4559.74
  AL041956     CARLA   4502.91
  AL051956      DORA    400.60
  AL061956     ETHEL    421.48
  AL071956    FLOSSY   3510.66
  AL081956     GRETA   2634.41
  AL091956   UNNAMED    802.96
  AL101956   UNNAMED    520.38
  AL111956   UNNAMED   1316.22
  AL121956   UNNAMED    265.98
  AL011957   UNNAMED   2033.02
  AL021957    AUDREY   1403.62
  AL031957    BERTHA    598.91
  AL041957    CARRIE   6263.35
  AL051957    DEBBIE    632.98
  AL061957    ESTHER    783.75
  AL071957    FRIEDA   2296.13
  AL081957   UNNAMED   1910.64
  AL011958      ALMA    595.54
  AL021958     BECKY   4288.38
  AL031958      CLEO   5135.38
  AL041958     DAISY   2108.35
  AL051958      ELLA   2542.21
  AL061958      FIFI   1908.06
  AL071958     GERDA   2471.20
  AL081958    HELENE   5385.66
  AL091958      ILSA   2310.74
  AL101958    JANICE   3203.55
  AL111958   UNNAMED   1510.81
  AL121958   UNNAMED   1634.01
  AL011959    ARLENE   1234.11
  AL021959    BEULAH    274.10
  AL031959   UNNAMED   2652.20
  AL041959     CINDY   2057.88
  AL051959     DEBRA    763.34
  AL061959     EDITH    463.24
  AL071959     FLORA   1867.37
  AL081959    GRACIE   2720.50
  AL091959    HANNAH   4752.07
  AL101959     IRENE    848.57
  AL111959    JUDITH   2894.46
  AL121959   UNNAMED   1270.97
  AL131959   UNNAMED   2313.26
  AL141959   UNNAMED   1724.24
  AL011960   UNNAMED   1529.45
  AL021960      ABBY   2550.28
  AL031960    BRENDA   4199.43
  AL041960      CLEO   1407.84
  AL051960     DONNA   6087.64
  AL061960     ETHEL    993.55
  AL071960  FLORENCE   2045.63
  AL081960   UNNAMED    701.23
  AL011961      ANNA   2657.42
  AL021961     BETSY   5205.32
  AL031961     CARLA   4592.15
  AL041961    DEBBIE   5986.13
  AL051961    ESTHER   4837.97
  AL061961   UNNAMED   1198.24
  AL071961   FRANCES   2720.56
  AL081961     GERDA   2263.36
  AL091961    HATTIE   1129.35
  AL101961     JENNY   2986.79
  AL111961      INGA    515.81
  AL121961   UNNAMED   1367.12
  AL011962      ALMA   1693.50
  AL021962     BECKY   1889.36
  AL031962     CELIA   2554.42
  AL041962     DAISY   3085.62
  AL051962      ELLA   3992.59
  AL061962   UNNAMED   2700.76
  AL071962   UNNAMED   1903.33
  AL011963    ARLENE   5303.65
  AL021963    BEULAH   6629.93
  AL031963   UNNAMED   2191.98
  AL041963     CINDY    453.71
  AL051963     DEBRA   1611.35
  AL061963     EDITH   1668.05
  AL071963     FLORA   5995.73
  AL081963     GINNY   2746.06
  AL091963    HELENA    886.79
  AL101963   UNNAMED    953.19
  AL011964   UNNAMED   2256.42
  AL021964   UNNAMED   4676.61
  AL031964      ABBY    601.37
  AL041964    BRENDA    644.60
  AL051964      CLEO   6169.93
  AL061964      DORA   6103.78
  AL071964     ETHEL   4398.15
  AL081964  FLORENCE   1439.92
  AL091964    GLADYS   3193.31
  AL101964     HILDA   1826.77
  AL111964    ISBELL   1481.97
  AL121964   UNNAMED    661.53
  AL131964   UNNAMED   1361.75
  AL011965   UNNAMED   3204.56
  AL021965      ANNA   2171.68
  AL031965     BETSY   3844.23
  AL041965     CAROL   4624.82
  AL051965    DEBBIE    848.82
  AL061965     ELENA   3849.37
  AL071965   UNNAMED   2011.87
  AL081965   UNNAMED   1507.47
  AL091965   UNNAMED    744.61
  AL101965   UNNAMED   1443.84
  AL011966      ALMA   2226.00
  AL021966     BECKY    905.68
  AL031966     CELIA   3042.80
  AL051966      ELLA   2116.02
  AL041966   DOROTHY   1546.15
  AL061966     FAITH   7265.18
  AL071966     GRETA   1607.25
  AL081966    HALLIE    129.83
  AL091966      INEZ   4300.03
  AL101966    JUDITH   1200.90
  AL111966      LOIS   3129.21
  AL011967   UNNAMED    148.96
  AL021967   UNNAMED    482.07
  AL031967   UNNAMED    563.97
  AL041967   UNNAMED    640.10
  AL051967   UNNAMED   1110.82
  AL061967   UNNAMED    443.66
  AL071967   UNNAMED   1071.29
  AL081967   UNNAMED   1525.77
  AL091967   UNNAMED    756.19
  AL101967   UNNAMED   1214.80
  AL111967    ARLENE   2598.38
  AL121967     CHLOE   5504.24
  AL131967    BEULAH   2872.82
  AL141967     DORIA   2422.15
  AL151967   UNNAMED   2474.10
  AL161967   UNNAMED   1742.05
  AL171967   UNNAMED    499.49
  AL181967     EDITH   1100.56
  AL191967      FERN    443.78
  AL201967   UNNAMED    579.90
  AL211967    GINGER    498.70
  AL221967   UNNAMED    232.98
  AL231967   UNNAMED    459.47
  AL241967   UNNAMED    533.79
  AL251967     HEIDI   3151.47
  AL261967   UNNAMED   1136.61
  AL011968      ABBY   1899.16
  AL021968    BRENDA   2612.91
  AL031968     CANDY   1823.64
  AL041968   UNNAMED    225.91
  AL051968     DOLLY   3024.97
  AL061968   UNNAMED    698.49
  AL071968   UNNAMED   1124.95
  AL081968      EDNA   2036.93
  AL091968   UNNAMED   2354.21
  AL101968   UNNAMED   1232.60
  AL111968   UNNAMED   1188.10
  AL121968   FRANCES   2182.41
  AL131968   UNNAMED   1020.26
  AL141968    GLADYS   2460.34
  AL151968   UNNAMED    549.36
  AL011969   UNNAMED    632.61
  AL021969   UNNAMED    401.76
  AL031969   UNNAMED    515.32
  AL041969   UNNAMED    225.38
  AL051969   UNNAMED    571.88
  AL061969      ANNA   5421.03
  AL071969   BLANCHE   1906.73
  AL081969    DEBBIE   4333.55
  AL091969   CAMILLE   3102.91
  AL101969   UNNAMED   1207.36
  AL111969   UNNAMED    355.03
  AL121969       EVE    612.56
  AL131969 FRANCELIA   1671.64
  AL141969   UNNAMED    429.60
  AL151969   UNNAMED   1637.05
  AL161969     GERDA   2039.47
  AL171969     HOLLY   1231.63
  AL181969   UNNAMED    559.60
  AL191969   UNNAMED    271.04
  AL201969      INGA   3644.76
  AL211969   UNNAMED    966.71
  AL221969   UNNAMED   1131.09
  AL231969   UNNAMED    461.51
  AL241969     JENNY   1291.50
  AL251969      KARA   4082.07
  AL261969    LAURIE   1590.41
  AL271969   UNNAMED    992.51
  AL281969   UNNAMED   2467.36
  AL291969    MARTHA    147.57
  AL011970      ALMA   2053.32
  AL021970     BECKY   1226.44
  AL031970   UNNAMED   1526.74
  AL041970     CELIA   1606.75
  AL051970   UNNAMED   1528.20
  AL061970   UNNAMED    318.66
  AL071970   UNNAMED   2492.33
  AL081970   UNNAMED   1671.91
  AL091970   DOROTHY   1982.37
  AL101970   UNNAMED    870.02
  AL111970   UNNAMED    656.18
  AL121970      ELLA   1175.60
  AL131970    FELICE   1312.44
  AL141970   UNNAMED    794.72
  AL151970   UNNAMED   4572.18
  AL161970     GRETA   1471.99
  AL171970   UNNAMED   1045.37
  AL181970   UNNAMED   1927.47
  AL191970   UNNAMED   1583.49
  AL011971    ARLENE   1458.77
  AL021971   UNNAMED    227.50
  AL031971   UNNAMED    107.20
  AL041971   UNNAMED   2000.31
  AL051971   UNNAMED    442.60
  AL061971      BETH   1769.11
  AL071971   UNNAMED    398.51
  AL081971     CHLOE   2155.20
  AL091971     DORIA   3361.65
  AL101971   UNNAMED   1073.54
  AL111971      FERN   1035.89
  AL121971   UNNAMED   1495.61
  AL131971     EDITH   3448.65
  AL141971    GINGER   4019.20
  AL151971   UNNAMED    598.46
  AL161971   UNNAMED   1571.18
  AL171971     HEIDI   1205.99
  AL181971     IRENE   2357.58
  AL191971    JANICE   1355.88
  AL201971   UNNAMED   1184.11
  AL211971    KRISTY   1895.23
  AL221971     LAURA   1298.69
  AL011972     ALPHA   1134.48
  AL021972     AGNES   1819.54
  AL031972   UNNAMED    302.00
  AL041972   UNNAMED    475.25
  AL051972   UNNAMED    705.48
  AL061972   UNNAMED    765.70
  AL071972   UNNAMED   1169.04
  AL081972   UNNAMED    214.88
  AL091972   UNNAMED    616.23
  AL101972     BETTY   2156.05
  AL111972    CARRIE   1524.35
  AL121972   UNNAMED    480.87
  AL131972      DAWN   2154.28
  AL141972   CHARLIE   1588.85
  AL151972   UNNAMED    859.63
  AL161972   UNNAMED    633.24
  AL171972   UNNAMED   3009.83
  AL181972   UNNAMED    692.92
  AL191972     DELTA    887.62
  AL011973   UNNAMED    648.35
  AL021973   UNNAMED    892.75
  AL031973   UNNAMED    208.48
  AL041973     ALICE   1668.83
  AL051973   UNNAMED    680.17
  AL061973      ALFA    747.78
  AL071973   UNNAMED   1126.96
  AL081973    BRENDA    664.99
  AL091973 CHRISTINE   3174.89
  AL101973     DELIA   1302.11
  AL111973   UNNAMED   1097.42
  AL121973     ELLEN   4198.64
  AL131973   UNNAMED    342.11
  AL141973      FRAN   3035.73
  AL151973   UNNAMED   1009.71
  AL161973     GILDA   3476.51
  AL171973   UNNAMED    266.53
  AL011974   UNNAMED    520.70
  AL021974   UNNAMED    870.65
  AL031974   UNNAMED    857.76
  AL041974   UNNAMED    643.53
  AL051974   UNNAMED   1878.23
  AL061974   UNNAMED    872.40
  AL071974      ALMA   1598.47
  AL081974   UNNAMED    641.17
  AL091974     BECKY   2062.65
  AL101974    CARMEN   2942.09
  AL111974   UNNAMED   3224.15
  AL121974     DOLLY   1378.37
  AL131974    ELAINE   3056.21
  AL141974      FIFI   2290.21
  AL151974   UNNAMED    495.53
  AL161974   UNNAMED    945.73
  AL171974  GERTRUDE   1364.47
  AL181974   UNNAMED   1561.40
  AL191974   UNNAMED    916.86
  AL201974   UNNAMED    189.53
  AL011975   UNNAMED    940.85
  AL021975       AMY   2108.28
  AL031975   UNNAMED    353.80
  AL041975   BLANCHE   1678.01
  AL051975   UNNAMED    344.54
  AL061975   UNNAMED    298.37
  AL071975  CAROLINE   1715.72
  AL081975     DORIS   1035.67
  AL091975   UNNAMED   2000.34
  AL101975   UNNAMED    623.05
  AL111975   UNNAMED    170.70
  AL121975   UNNAMED    919.76
  AL131975    ELOISE   3080.48
  AL141975      FAYE   3972.19
  AL151975    GLADYS   4682.28
  AL161975   UNNAMED    271.48
  AL171975   UNNAMED    502.80
  AL181975   UNNAMED    643.79
  AL191975    HALLIE    733.29
  AL201975   UNNAMED    514.20
  AL211975   UNNAMED    872.86
  AL221975   UNNAMED    394.08
  AL231975   UNNAMED   1513.00
  AL011976   UNNAMED   1597.78
  AL021976   UNNAMED    898.20
  AL031976   UNNAMED    801.74
  AL041976   UNNAMED    219.85
  AL051976   UNNAMED    480.36
  AL061976      ANNA   2707.40
  AL071976     BELLE   1159.96
  AL081976    DOTTIE    717.47
  AL091976   CANDICE   1716.34
  AL101976      EMMY   4263.66
  AL111976   FRANCES   3588.23
  AL121976   UNNAMED    320.57
  AL131976   UNNAMED    253.16
  AL141976   UNNAMED    581.14
  AL151976   UNNAMED   1555.66
  AL161976   UNNAMED    357.58
  AL171976    GLORIA   1941.78
  AL181976   UNNAMED    536.52
  AL191976   UNNAMED   2255.77
  AL201976   UNNAMED    486.48
  AL211976     HOLLY   2341.20
  AL011977   UNNAMED    315.98
  AL021977   UNNAMED    376.64
  AL031977   UNNAMED    166.30
  AL041977   UNNAMED   1218.29
  AL051977     ANITA    864.00
  AL061977      BABE   1202.05
  AL071977     CLARA   1574.99
  AL081977   UNNAMED    562.40
  AL091977   UNNAMED    206.64
  AL101977   DOROTHY   1738.58
  AL111977   UNNAMED    602.58
  AL121977   UNNAMED    406.00
  AL131977    EVELYN   1399.96
  AL141977    FRIEDA    295.28
  AL151977   UNNAMED    472.94
  AL011978   UNNAMED   1162.84
  AL021978   UNNAMED    182.91
  AL031978   UNNAMED    964.03
  AL041978    AMELIA    246.06
  AL051978      BESS    515.00
  AL061978      CORA   1997.23
  AL071978   UNNAMED   1850.76
  AL081978   UNNAMED    180.29
  AL091978     DEBRA    861.94
  AL101978      ELLA   2452.56
  AL111978   UNNAMED    266.70
  AL121978   UNNAMED   2635.87
  AL131978   FLOSSIE   4380.54
  AL141978   UNNAMED    281.05
  AL151978      HOPE   3762.25
  AL161978     GRETA   1843.07
  AL171978   UNNAMED   3068.87
  AL181978   UNNAMED    412.18
  AL191978      IRMA    744.24
  AL201978    JULIET   1296.22
  AL211978   UNNAMED    967.64
  AL221978   UNNAMED    724.21
  AL231978    KENDRA   2873.97
  AL241978   UNNAMED    485.11
  AL011979   UNNAMED   1005.45
  AL021979       ANA   1301.13
  AL031979   UNNAMED   1536.45
  AL041979       BOB   1956.19
  AL051979   UNNAMED   1154.71
  AL061979 CLAUDETTE   4297.92
  AL071979   UNNAMED   1198.96
  AL081979   UNNAMED   2908.61
  AL091979     DAVID   4991.06
  AL101979   UNNAMED    599.07
  AL111979  FREDERIC   5522.55
  AL121979     ELENA    497.03
  AL131979   UNNAMED   1774.83
  AL141979    GLORIA   3015.16
  AL151979     HENRI   1357.83
  AL161979   UNNAMED   1668.57
  AL171979   UNNAMED    896.49
  AL181979   UNNAMED   1415.41
  AL191979   UNNAMED    728.29
  AL201979   UNNAMED    659.02
  AL011980   UNNAMED    731.24
  AL021980   UNNAMED    499.86
  AL031980   UNNAMED   1368.03
  AL041980     ALLEN   4397.66
  AL051980   UNNAMED   2041.67
  AL061980    BONNIE   2379.75
  AL071980   CHARLEY   1984.37
  AL081980   UNNAMED   1757.00
  AL091980   GEORGES   3656.20
  AL101980      EARL   3053.00
  AL111980  DANIELLE    516.74
  AL121980   FRANCES   4212.66
  AL131980   HERMINE   1197.32
  AL141980      IVAN   3388.99
  AL151980   UNNAMED    153.04
  AL161980    JEANNE   1378.08
  AL171980   UNNAMED   1168.16
  AL181980      KARL   1017.49
  AL011981   UNNAMED    232.10
  AL021981   UNNAMED    460.95
  AL031981    ARLENE    806.18
  AL041981   UNNAMED    693.77
  AL051981   UNNAMED    396.52
  AL061981      BRET    693.70
  AL071981   UNNAMED    631.00
  AL081981   UNNAMED    431.17
  AL091981     CINDY    947.49
  AL101981    DENNIS   5110.12
  AL111981   UNNAMED   1574.60
  AL121981   UNNAMED    524.82
  AL131981     EMILY   2306.02
  AL141981     FLOYD   2981.26
  AL151981      GERT   3945.77
  AL161981    HARVEY   2931.23
  AL171981   UNNAMED    605.34
  AL181981     IRENE   4751.68
  AL191981   UNNAMED   2947.32
  AL201981      JOSE   1392.19
  AL211981   KATRINA   1177.41
  AL221981   UNNAMED    921.66
  AL011982   ALBERTO    501.21
  AL021982   UNNAMED   1888.14
  AL031982     BERYL   2422.04
  AL041982   UNNAMED    881.94
  AL051982     CHRIS    667.59
  AL061982     DEBBY   3338.79
  AL071982   UNNAMED   1150.98
  AL081982   ERNESTO    807.58
  AL011983   UNNAMED   1763.28
  AL021983   UNNAMED   2145.58
  AL031983    ALICIA   1109.64
  AL041983     BARRY   1460.74
  AL051983   CHANTAL   1108.63
  AL061983      DEAN    776.47
  AL011984   UNNAMED    359.26
  AL021984   UNNAMED    292.07
  AL031984   UNNAMED   1327.85
  AL041984   UNNAMED    475.18
  AL051984   UNNAMED   1557.92
  AL061984    ARTHUR   1430.16
  AL071984    BERTHA   1785.14
  AL081984     CESAR   1005.89
  AL091984   UNNAMED    184.74
  AL101984     DIANA   1807.18
  AL111984   EDOUARD     74.87
  AL121984      FRAN   1427.06
  AL131984    GUSTAV    401.77
  AL141984  HORTENSE   2542.59
  AL151984   ISIDORE   1785.97
  AL161984 JOSEPHINE   3092.23
  AL171984   UNNAMED   1019.07
  AL181984     KLAUS   2259.67
  AL191984   UNNAMED   1716.88
  AL201984      LILI   3438.69
  AL011985       ANA   1393.98
  AL021985       BOB    985.41
  AL031985 CLAUDETTE   3031.86
  AL041985     DANNY   2349.40
  AL051985     ELENA   2081.85
  AL061985   UNNAMED   1572.10
  AL071985   UNNAMED    688.12
  AL081985    FABIAN   1595.02
  AL091985    GLORIA   6014.44
  AL101985     HENRI    734.66
  AL111985    ISABEL   1782.92
  AL121985      JUAN   1472.13
  AL131985      KATE   2474.19
  AL141985   UNNAMED    260.02
  AL011986    ANDREW   1005.32
  AL021986    BONNIE   1017.97
  AL031986   UNNAMED   1464.92
  AL041986   UNNAMED    368.63
  AL051986   CHARLEY   4620.75
  AL061986   UNNAMED   1804.51
  AL071986   UNNAMED    799.43
  AL081986  DANIELLE   1580.62
  AL091986      EARL   2818.02
  AL101986   FRANCES    600.65
  AL011987   UNNAMED   1221.08
  AL031987   UNNAMED   1043.75
  AL021987    ARLENE   5777.62
  AL041987   UNNAMED   1061.85
  AL051987      BRET   2148.84
  AL061987   UNNAMED    960.73
  AL071987     CINDY   2035.10
  AL081987   UNNAMED   1207.13
  AL091987   UNNAMED    448.84
  AL101987    DENNIS   3231.18
  AL111987   UNNAMED    782.88
  AL121987     EMILY   3964.39
  AL131987     FLOYD   1336.72
  AL141987   UNNAMED    862.60
  AL011988   ALBERTO   1497.00
  AL021988     BERYL    362.85
  AL031988     CHRIS   4002.05
  AL041988     DEBBY   1221.82
  AL051988   ERNESTO   1628.83
  AL061988   UNNAMED    823.21
  AL071988  FLORENCE    906.09
  AL081988   GILBERT   4332.18
  AL091988    HELENE   3672.03
  AL101988     ISAAC    954.28
  AL111988      JOAN   2721.64
  AL121988     KEITH   4177.25
  AL131988   UNNAMED    384.20
  AL141988   UNNAMED    588.94
  AL151988   UNNAMED   4004.18
  AL161988   UNNAMED   1486.21
  AL171988   UNNAMED     53.11
  AL181988   UNNAMED    518.06
  AL191988   UNNAMED    313.66
  AL011989   UNNAMED    130.50
  AL021989   ALLISON    678.01
  AL031989     BARRY   1400.60
  AL041989   CHANTAL    864.50
  AL051989      DEAN   3685.87
  AL061989   UNNAMED   2503.66
  AL071989      ERIN   3217.68
  AL081989     FELIX   3340.42
  AL091989   UNNAMED    310.21
  AL101989 GABRIELLE   4033.02
  AL111989      HUGO   6095.73
  AL121989      IRIS   1624.88
  AL131989   UNNAMED    920.53
  AL141989     JERRY    919.13
  AL151989     KAREN    685.89
  AL011990   UNNAMED    330.70
  AL021990    ARTHUR   2064.94
  AL031990    BERTHA   2009.58
  AL041990     CESAR   1819.73
  AL061990   EDOUARD   1602.39
  AL051990     DIANA   1723.72
  AL071990      FRAN   1750.61
  AL081990    GUSTAV   2853.73
  AL091990  HORTENSE   1825.77
  AL101990   ISIDORE   3569.39
  AL111990   UNNAMED    660.91
  AL121990 JOSEPHINE   2761.80
  AL131990     KLAUS    988.47
  AL141990      LILI   3087.96
  AL151990     MARCO    830.83
  AL161990      NANA    834.24
  AL011991       ANA   2107.76
  AL021991   UNNAMED    100.57
  AL031991       BOB   4066.29
  AL041991   UNNAMED    387.49
  AL051991   UNNAMED   1303.00
  AL061991 CLAUDETTE   2641.61
  AL071991     DANNY   1955.17
  AL081991     ERIKA   2100.60
  AL091991    FABIAN    872.72
  AL101991   UNNAMED    318.61
  AL111991     GRACE    944.34
  AL121991   UNNAMED   2023.34
  AL011992   UNNAMED    424.42
  AL021992   UNNAMED    290.59
